井深_m,领浆平均浓度,尾浆平均浓度,水泥平均浓度,前置液隔离液平均浓度,冲洗液平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,宽边前置液隔离液浓度,中线前置液隔离液浓度,窄边前置液隔离液浓度,环空间隙_m,偏心度指标,居中度
7660.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.03818388257522255,0.17000000000000004,0.83
7650.294004016064,6.807304701945009e-17,1.0,1.0,8.222449917384985e-38,0.0,1.0,1.371878233052553e-16,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999999,1.0,1.8292154624221264e-60,2.4628592164922536e-44,9.827827518128953e-37,0.03818388257522255,0.17000000000000004,0.83
7640.5880080321285,3.646791322373588e-16,0.9999999999999992,0.9999999999999997,8.109998189218465e-37,0.0,0.9999999999999997,3.253110497089629e-16,0.9999999999999996,0.9999999999999997,1.0,0.9999999999999996,0.9999999999999997,1.0,5.202413259289882e-59,3.951730330819918e-43,9.592006920897754e-36,0.03818388257522255,0.17000000000000004,0.83
7630.882012048192,1.4548531624288976e-15,0.9999999999999981,0.9999999999999997,7.091661567685559e-36,0.0,0.9999999999999997,3.9040424462948867e-16,0.9999999999999996,0.9999999999999993,0.9999999999999999,0.9999999999999996,0.9999999999999993,0.9999999999999999,1.3999315627453838e-57,5.907419359050442e-42,8.291411546315657e-35,0.03818388257522255,0.17000000000000004,0.83
7621.176016064257,5.131318557407962e-15,0.9999999999999944,0.9999999999999997,6.070137987331735e-35,0.0,0.9999999999999997,3.9933421835509426e-16,0.9999999999999996,0.9999999999999997,1.0,0.9999999999999996,0.9999999999999997,1.0,3.729325914986181e-56,8.888572260069026e-41,7.008053387435873e-34,0.03818388257522255,0.17000000000000004,0.83
7611.470020080321,1.698207441521827e-14,0.9999999999999828,0.9999999999999999,5.152910777014101e-34,0.0,0.9999999999999999,4.538108468762014e-16,0.9999999999999996,0.9999999999999998,0.9999999999999999,0.9999999999999996,0.9999999999999998,0.9999999999999999,9.845926440169172e-55,1.3549838751058113e-39,5.867370955845895e-33,0.03818388257522255,0.17000000000000004,0.83
7601.764024096386,5.468920927207575e-14,0.9999999999999449,0.9999999999999997,4.3484114347761466e-33,0.0,0.9999999999999997,4.594933663125258e-16,0.9999999999999996,0.9999999999999999,0.9999999999999999,0.9999999999999996,0.9999999999999999,0.9999999999999999,2.572448722497944e-53,2.0925571130011083e-38,4.8766051502865257e-32,0.03818388257522255,0.17000000000000004,0.83
7592.058028112449,1.775587018370319e-13,0.9999999999998223,0.9999999999999997,3.651412792035403e-32,0.0,0.9999999999999997,4.556392811851976e-16,0.9999999999999996,1.0,1.0,0.9999999999999996,1.0,1.0,6.6379787582938855e-52,3.2714719545340437e-37,4.026861499147923e-31,0.03818388257522255,0.17000000000000004,0.83
7582.352032128514,6.063753088520196e-13,0.9999999999993932,0.9999999999999997,3.053704187352865e-31,0.0,0.9999999999999997,4.694634587367978e-16,0.9999999999999996,1.0,1.0,0.9999999999999996,1.0,1.0,1.687369399557083e-50,5.173473797516638e-36,3.3058446558996995e-30,0.03818388257522255,0.17000000000000004,0.83
7572.646036144578,2.27738593587525e-12,0.9999999999977224,0.9999999999999997,2.5458175872980497e-30,0.0,0.9999999999999997,5.172391019831901e-16,0.9999999999999996,1.0,1.0,0.9999999999999996,1.0,1.0,4.211068139446265e-49,8.268890855459369e-35,2.6999690117063587e-29,0.03818388257522255,0.17000000000000004,0.83
7562.940040160643,9.663250464730786e-12,0.9999999999903361,0.9999999999999996,2.1177294208362667e-29,0.0,0.9999999999999996,5.371224800554518e-16,0.9999999999999996,1.0,1.0,0.9999999999999996,1.0,1.0,1.0269346252651164e-47,1.3347568968013002e-33,2.195243300614939e-28,0.03818388257522255,0.17000000000000004,0.83
7553.234044176706,4.6014973292747064e-11,0.9999999999539844,0.9999999999999996,1.759409359078353e-28,0.0,0.9999999999999996,5.493235277340669e-16,0.9999999999999996,0.9999999999999998,0.9999999999999998,0.9999999999999996,0.9999999999999998,0.9999999999999998,2.4305263978977336e-46,2.1743338610411205e-32,1.7779499030141815e-27,0.03818388257522255,0.17000000000000004,0.83
7543.528048192771,2.3851633690411836e-10,0.999999999761483,0.9999999999999996,1.4612606630065303e-27,0.0,0.9999999999999996,5.510547153653031e-16,0.9999999999999996,0.9999999999999997,0.9999999999999999,0.9999999999999996,0.9999999999999997,0.9999999999999999,5.5241631363196075e-45,3.572035535406808e-31,1.4351704897496015e-26,0.03818388257522255,0.17000000000000004,0.83
7533.822052208835,1.3035427455382464e-09,0.999999998696457,0.9999999999999997,1.2144089150533348e-26,0.0,0.9999999999999997,5.190757538822619e-16,0.9999999999999996,0.9999999999999999,1.0,0.9999999999999996,0.9999999999999999,1.0,1.1841324271283943e-43,5.910719632658889e-30,1.1551376450131745e-25,0.03818388257522255,0.17000000000000004,0.83
7524.1160562249,7.335377528761163e-09,0.999999992664622,0.9999999999999997,1.0087598852720739e-25,0.0,0.9999999999999997,5.27845335821021e-16,0.9999999999999996,0.9999999999999994,1.0,0.9999999999999996,0.9999999999999994,1.0,2.3087162386458664e-42,9.516478196847975e-29,9.273313979721336e-25,0.03818388257522255,0.17000000000000004,0.83
7514.4100602409635,4.073928180354395e-08,0.9999999592607178,0.9999999999999998,8.116744963515676e-25,0.0,0.9999999999999998,4.993496814767367e-16,0.9999999999999994,0.9999999999999998,1.0,0.9999999999999994,0.9999999999999998,1.0,3.6738379195448674e-41,1.1972658089324887e-27,7.353973092261288e-24,0.04060834115425359,0.17000000000000004,0.83
7504.704064257028,1.9603479247325963e-07,0.9999998039652073,0.9999999999999996,5.518783810191559e-24,0.0,0.9999999999999996,5.442602523171574e-16,0.9999999999999992,0.9999999999999997,1.0,0.9999999999999992,0.9999999999999997,1.0,3.676846199309336e-40,8.411466345948122e-27,5.145352343537323e-23,0.04481800820715021,0.17000000000000004,0.83
7494.998068273092,7.419109801326165e-07,0.9999992580890189,0.9999999999999992,2.864463888775932e-23,0.0,0.9999999999999992,5.084562490928583e-16,0.999999999999999,0.9999999999999998,0.9999999999999999,0.999999999999999,0.9999999999999998,0.9999999999999999,1.9042605822881132e-39,2.725843184279809e-26,2.870708161377718e-22,0.04902767526004721,0.17000000000000004,0.83
7485.292072289157,2.1803097892246958e-06,0.9999978196902111,0.9999999999999996,1.1247519745947856e-22,0.0,0.9999999999999996,4.90521869710192e-16,0.9999999999999989,0.9999999999999999,1.0,0.9999999999999989,0.9999999999999999,1.0,5.761774217772535e-39,4.555129130234579e-26,1.2332082549247618e-21,0.05119542840688422,0.17000000000000004,0.83
7475.586076305221,5.39917590214534e-06,0.9999946008240979,0.9999999999999996,3.7152113589415973e-22,0.0,0.9999999999999996,5.491731669355389e-16,0.9999999999999986,0.9999999999999997,1.0,0.9999999999999986,0.9999999999999997,1.0,1.3134904992657487e-38,5.957231992622425e-26,4.3325489144300174e-21,0.05119542840688422,0.17000000000000004,0.83
7465.880080321285,1.2293075082683466e-05,0.9999877069249171,0.9999999999999996,1.1531611443422013e-21,0.0,0.9999999999999996,5.358818250460911e-16,0.9999999999999981,0.9999999999999996,0.9999999999999999,0.9999999999999981,0.9999999999999996,0.9999999999999999,2.622604629584644e-38,7.802021415909399e-26,1.3805308707892396e-20,0.05119542840688422,0.17000000000000004,0.83
7456.174084337349,2.6203623456894448e-05,0.9999737963765428,0.9999999999999996,3.409059483029543e-21,0.0,0.9999999999999996,5.093534418341073e-16,0.9999999999999978,0.9999999999999996,0.9999999999999999,0.9999999999999978,0.9999999999999996,0.9999999999999999,4.829457922097404e-38,1.0235458820315884e-25,4.13039020193264e-20,0.05119542840688422,0.17000000000000004,0.83
7446.468088353414,5.284564472531323e-05,0.9999471543552747,0.9999999999999996,9.651916461518557e-21,0.0,0.9999999999999996,4.799933472823222e-16,0.9999999999999976,0.9999999999999994,1.0,0.9999999999999976,0.9999999999999994,1.0,8.408375549358822e-38,1.3458048485329935e-25,1.176298537186412e-19,0.05119542840688422,0.17000000000000004,0.83
7436.762092369478,0.00010150037063345557,0.9998984996293664,0.9999999999999996,2.6198139521654023e-20,0.0,0.9999999999999996,4.552923179658408e-16,0.9999999999999972,0.9999999999999997,1.0,0.9999999999999972,0.9999999999999997,1.0,1.4038160419191555e-37,1.7754466621422668e-25,3.204185821119659e-19,0.05119542840688422,0.17000000000000004,0.83
7427.056096385542,0.00018640762528632644,0.9998135923747135,0.9999999999999996,6.801474644283883e-20,0.0,0.9999999999999996,4.861757618537963e-16,0.9999999999999969,0.9999999999999996,0.9999999999999998,0.9999999999999969,0.9999999999999996,0.9999999999999998,2.2676057822694537e-37,2.3548856928025833e-25,8.347864666507741e-19,0.05119542840688422,0.17000000000000004,0.83
7417.350100401606,0.00032783007923060963,0.9996721699207692,0.9999999999999996,1.679263469976543e-19,0.0,0.9999999999999996,4.540634489044772e-16,0.9999999999999968,0.9999999999999996,1.0,0.9999999999999968,0.9999999999999996,1.0,3.5654232989967146e-37,3.1508453417035773e-25,2.072529329109159e-18,0.05119542840688422,0.17000000000000004,0.83
7407.644104417671,0.0005509238191574921,0.9994490761808421,0.9999999999999996,3.9012501873790593e-19,0.0,0.9999999999999996,5.001298705324094e-16,0.9999999999999962,0.9999999999999994,1.0,0.9999999999999962,0.9999999999999994,1.0,5.480340914273764e-37,4.269932212638413e-25,4.866554179790477e-18,0.05119542840688422,0.17000000000000004,0.83
7397.938108433735,0.0008762369843092716,0.9991237630156904,0.9999999999999996,8.361769440037942e-19,0.0,0.9999999999999996,4.995316518883253e-16,0.999999999999996,0.9999999999999994,0.9999999999999998,0.999999999999996,0.9999999999999994,0.9999999999999998,8.2593656990827e-37,5.846547049582442e-25,1.0665640665801609e-17,0.05119542840688422,0.17000000000000004,0.83
7388.232112449799,0.0012818641935805094,0.998718135806419,0.9999999999999996,1.586325477468901e-18,0.0,0.9999999999999996,5.124202977934148e-16,0.9999999999999958,0.9999999999999993,1.0,0.9999999999999958,0.9999999999999993,1.0,1.2205495538608027e-36,7.6574068853882535e-25,2.1298030379005836e-17,0.05119542840688422,0.17000000000000004,0.83
7378.526116465863,0.0015870641067821801,0.9984129358932176,0.9999999999999996,2.391233545929469e-18,0.0,0.9999999999999996,6.172272836443012e-16,0.9999999999999958,0.9999999999999991,1.0,0.9999999999999958,0.9999999999999991,1.0,1.7367005348120074e-36,5.691568436180039e-25,3.684929555337454e-17,0.05119542840688422,0.17000000000000004,0.83
7368.820120481928,0.0017767499174641342,0.9982232500825352,0.9999999999999994,2.945899043270706e-18,0.0,0.9999999999999994,6.620322809917167e-16,0.9999999999999958,0.9999999999999994,1.0,0.9999999999999958,0.9999999999999994,1.0,2.235621272890485e-36,4.0860480565829765e-25,4.860115896878752e-17,0.03688272799205637,0.17000000000000004,0.83
7359.114124497992,0.0021744426057080934,0.9978255573942911,0.9999999999999992,3.9925738023928965e-18,0.0,0.9999999999999992,7.324390754989391e-16,0.9999999999999957,0.9999999999999992,0.9999999999999999,0.9999999999999957,0.9999999999999992,0.9999999999999999,2.8623431747980037e-36,5.117341098425786e-25,6.427166352724001e-17,0.03688272799205637,0.17000000000000004,0.83
7349.408128514056,0.0026536808883756324,0.9973463191116239,0.9999999999999992,5.416953663088551e-18,0.0,0.9999999999999992,8.074187208068434e-16,0.9999999999999957,0.999999999999999,0.9999999999999996,0.9999999999999957,0.999999999999999,0.9999999999999996,3.645608136732226e-36,6.4887560453355495e-25,8.522307937158613e-17,0.03688272799205637,0.17000000000000004,0.83
7339.70213253012,0.003228385169320576,0.9967716148306784,0.9999999999999992,7.358231687586471e-18,0.0,0.9999999999999992,9.064254015447392e-16,0.9999999999999957,0.9999999999999986,0.9999999999999988,0.9999999999999957,0.9999999999999986,0.9999999999999988,4.6203250213955345e-36,8.331466827958835e-25,1.1330433123538418e-16,0.03688272799205637,0.17000000000000004,0.83
