井深_m,领浆平均浓度,尾浆平均浓度,水泥平均浓度,前置液隔离液平均浓度,冲洗液平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,宽边前置液隔离液浓度,中线前置液隔离液浓度,窄边前置液隔离液浓度,环空间隙_m,偏心度指标,居中度
7554.0,0.0,0.7602499379661045,0.7602499379661045,0.0,0.0,0.7602499379661045,0.23975006203389537,0.7602499415183277,0.760249935889375,0.760249937458141,0.7602499415183277,0.760249935889375,0.760249937458141,0.0,0.0,0.0,0.025513691819501715,0.24,0.76
7544.917670682731,3.0490336546370385e-10,0.6607176319067527,0.6607176322116558,2.7955443475869403e-47,0.0,0.6607176322116558,0.33928236778834425,0.7240471115263732,0.6422025102207255,0.5934938561238583,0.7240471115263732,0.6422025102207255,0.5934938561238583,5.263134323501549e-64,2.0985732493581037e-51,3.908337325397371e-46,0.025513691819501704,0.2366361743269374,0.7633638256730626
7535.835341365462,1.4237959454076843e-09,0.6133971384325655,0.6133971398563615,1.9175284481753564e-46,0.0,0.6133971398563615,0.38660286014363826,0.613275486656083,0.5547450821571808,0.7516725221829873,0.613275486656083,0.5547450821571808,0.7516725221829873,2.22385661103744e-62,1.8081179446824937e-50,2.6384805557257024e-45,0.025513691819501715,0.23327234865387492,0.7667276513461251
7526.753012048192,3.737293785146014e-09,0.63411909192562,0.6341190956629137,8.18896002879363e-46,0.0,0.6341190956629137,0.3658809043370859,0.4683240888439005,0.6834041938130085,0.9191756813440897,0.4683240888439005,0.6834041938130085,0.9191756813440897,9.761976450150195e-62,3.605116735709201e-51,1.2360736799176826e-44,0.02551369181950172,0.229908522980812,0.770091477019188
7517.6706827309235,9.17689147744772e-09,0.6662374998686857,0.6662375090455773,3.5155040232456496e-45,0.0,0.6662375090455773,0.3337624909544229,0.3253749782465631,0.8589972042797863,0.9794569373133556,0.3253749782465631,0.8589972042797863,0.9794569373133556,2.5092380859684814e-61,3.065985030166575e-52,5.302381035215979e-44,0.025513691819501715,0.2265446973077494,0.7734553026922506
7508.588353413655,2.1359491997563107e-08,0.6960045035602535,0.6960045249197453,1.502197484099316e-44,0.0,0.6960045249197453,0.3039954750802544,0.2063682598761601,0.9473513908474791,0.9952420294048844,0.2063682598761601,0.9473513908474791,0.9952420294048844,4.969117163698001e-61,7.689644844691538e-53,2.2205570988639088e-43,0.02551369181950172,0.22318087163468692,0.7768191283653131
7499.506024096386,4.791420912955354e-08,0.7233419291720256,0.723341977086235,6.411985185375688e-44,0.0,0.723341977086235,0.2766580229137651,0.12043814323202093,0.9802909557905488,0.9989255265670837,0.12043814323202093,0.9802909557905488,0.9989255265670837,8.025574870351297e-61,3.1985911020050678e-52,9.252718904538152e-43,0.025513691819501715,0.21999999999999997,0.78
7490.423694779117,1.036900958488706e-07,0.7481089897213622,0.748109093411458,2.7070863417540817e-43,0.0,0.748109093411458,0.25189090658854196,0.06600308570707467,0.9921294714855615,0.999755639309761,0.06600308570707467,0.9921294714855615,0.999755639309761,1.0831795789670848e-60,1.7354594939203187e-51,3.843907057726238e-42,0.025513691819501715,0.21999999999999997,0.78
7481.341365461847,2.1672078521019812e-07,0.770510136894304,0.7705103536150896,1.1249745116214936e-42,0.0,0.7705103536150896,0.22948964638491062,0.03575151374916105,0.9966228256346844,0.9999429401162556,0.03575151374916105,0.9966228256346844,0.9999429401162556,1.2600121037685617e-60,8.818132438462131e-51,1.5806173221338753e-41,0.025513691819501715,0.21999999999999997,0.78
7472.259036144578,4.387536952045559e-07,0.7905536928698368,0.7905541316235319,4.605323695634831e-42,0.0,0.7905541316235319,0.2094458683764681,0.021528293538608738,0.9984765850409096,0.9999862724089592,0.021528293538608738,0.9984765850409096,0.9999862724089592,1.3083414870024177e-60,4.316758701278798e-50,6.417527363158521e-41,0.025513691819501715,0.21999999999999997,0.78
