井深_m,领浆平均浓度,尾浆平均浓度,水泥平均浓度,前置液隔离液平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,宽边前置液隔离液浓度,中线前置液隔离液浓度,窄边前置液隔离液浓度,环空间隙_m,偏心度指标,居中度
7660.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.03813908591031903,0.17000000000000004,0.83
7655.15672745491,0.0,1.0,1.0,7.376551851942425e-42,1.0,4.692181625233284e-17,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,1.9348847848844788e-73,4.5738878239046166e-51,9.300810728076424e-41,0.038139085886534765,0.17000000000000004,0.83
7650.3134549098195,0.0,0.9999999999999999,0.9999999999999999,7.307064852956222e-41,0.9999999999999999,1.266705410231118e-16,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,6.469443053683856e-72,6.213987404947695e-50,9.155201686684423e-40,0.038139085862750485,0.17000000000000004,0.83
7645.470182364729,0.0,0.9999999999999997,0.9999999999999997,6.646308667487012e-40,0.9999999999999997,1.3377378192522523e-16,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,2.0827667858945322e-70,7.670078170313747e-49,8.27615762194945e-39,0.03813908586121119,0.17000000000000004,0.83
7640.626909819639,0.0,0.9999999999999997,0.9999999999999997,5.972804825257867e-39,0.9999999999999997,1.4197336592916884e-16,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,6.706088960550251e-69,9.534369422613866e-48,7.389177743038653e-38,0.03813908586121119,0.17000000000000004,0.83
7635.783637274549,0.0,0.9999999999999997,0.9999999999999997,5.338085807251865e-38,0.9999999999999997,1.6427721976147663e-16,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,2.161266885597174e-67,1.2091879697670664e-46,6.557926170568899e-37,0.03813908586121119,0.17000000000000004,0.83
7630.940364729459,0.0,0.9999999999999997,0.9999999999999997,4.747860777818354e-37,0.9999999999999997,1.666539787884484e-16,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,6.96724050550492e-66,1.5669011002215935e-45,5.789185697220883e-36,0.03813908586121119,0.17000000000000004,0.83
7626.097092184369,0.0,0.9999999999999997,0.9999999999999997,4.202867072149449e-36,0.9999999999999997,1.6431521830922168e-16,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,2.2450555029650724e-64,2.0740872375126293e-44,5.083550476931672e-35,0.03813908586121119,0.17000000000000004,0.83
7621.253819639279,0.0,0.9999999999999997,0.9999999999999997,3.702480369679078e-35,0.9999999999999997,1.6431521830922168e-16,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,7.226423968607334e-63,2.802841652286098e-43,4.439864296552986e-34,0.03813908586121119,0.17000000000000004,0.83
7616.410547094189,0.0,0.9999999999999997,0.9999999999999997,3.245247333028919e-34,0.9999999999999997,1.6921261668441028e-16,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,2.3220620133149493e-61,3.8643341130266095e-42,3.855886272935499e-33,0.03813908586121119,0.17000000000000004,0.83
7611.567274549098,0.0,0.9999999999999997,0.9999999999999997,2.8291846376279444e-33,0.9999999999999997,1.6921261668441028e-16,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,7.443926193720006e-60,5.432235892945781e-41,3.328671025728943e-32,0.03813908586121119,0.17000000000000004,0.83
7606.724002004008,0.0,0.9999999999999997,0.9999999999999997,2.4520458953485907e-32,0.9999999999999997,1.7416689970240288e-16,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,2.3791649453425067e-58,7.781219245143917e-40,2.854906186073182e-31,0.03813908586121119,0.17000000000000004,0.83
7601.880729458918,0.0,0.9999999999999997,0.9999999999999997,2.111541348867938e-31,0.9999999999999997,1.7918193804842446e-16,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,7.576048317150331e-57,1.1350856791094425e-38,2.4311890926704848e-30,0.03813908586121119,0.17000000000000004,0.83
7597.037456913828,0.0,0.9999999999999997,0.9999999999999997,1.8054869463602262e-30,0.9999999999999997,1.8426120838608297e-16,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,2.401789443486568e-55,1.6852662989131323e-37,2.0542157938098112e-29,0.03813908586121119,0.17000000000000004,0.83
7592.194184368737,0.0,0.9999999999999997,0.9999999999999997,1.5318726705575067e-29,0.9999999999999997,1.8426120838606944e-16,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,7.574374892425479e-54,2.5451022003138222e-36,1.720871975262413e-28,0.03813908586121119,0.17000000000000004,0.83
7587.350911823647,0.0,0.9999999999999997,0.9999999999999997,1.2888565841644442e-28,0.9999999999999997,1.8426120838595592e-16,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,2.373993647790307e-52,3.907165556026308e-35,1.4282353458633551e-27,0.03813908586121119,0.17000000000000004,0.83
7582.507639278557,0.0,0.9999999999999997,0.9999999999999997,1.0747054872664386e-27,0.9999999999999997,1.842612083850101e-16,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,7.387114255801756e-51,6.093188040100505e-34,1.1735158654560223e-26,0.03813908586121119,0.17000000000000004,0.83
7577.6643667334665,0.0,0.9999999999999997,0.9999999999999997,8.877112244220496e-27,0.9999999999999997,1.84261208377208e-16,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,2.2792621059710364e-49,9.645924328629226e-33,9.539691814964009e-26,0.03813908586121119,0.17000000000000004,0.83
7572.821094188377,0.0,0.9999999999999997,0.9999999999999997,7.261114851313522e-26,0.9999999999999997,1.8426120831347728e-16,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,6.962920188600851e-48,1.5489470420993398e-31,7.668174906498466e-25,0.03813908586121119,0.17000000000000004,0.83
7567.977821643287,0.0,0.9999999999999997,0.9999999999999997,5.880363593697746e-25,0.9999999999999997,1.8426120779809278e-16,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,2.102184820757948e-46,2.521098170467979e-30,6.092021060557271e-24,0.03813908586121119,0.17000000000000004,0.83
7563.134549098197,0.0,0.9999999999999997,0.9999999999999997,4.71490423482175e-24,0.9999999999999997,1.8656491644782713e-16,1.0,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,6.257884853861147e-45,4.1558924372259227e-29,4.7817766264370396e-23,0.03813908586121119,0.17000000000000004,0.83
7558.291276553106,0.0,0.9999999999999997,0.9999999999999997,3.7436908856098434e-23,0.9999999999999997,1.888685965082569e-16,1.0,1.0,0.9999999999999996,1.0,1.0,0.9999999999999996,1.831265213814653e-43,6.9329615008639215e-28,3.7074448769327837e-22,0.03813908586121119,0.17000000000000004,0.83
7553.448004008016,0.0,0.9999999999999997,0.9999999999999997,2.9450060248755434e-22,0.9999999999999997,1.935298120541935e-16,1.0,1.0,0.9999999999999994,1.0,1.0,0.9999999999999994,5.246501344143957e-42,1.1695349522141246e-26,2.8390715520643016e-21,0.03813908586121119,0.17000000000000004,0.83
7548.604731462926,0.0,0.9999999999999997,0.9999999999999997,2.2970246938788683e-21,0.9999999999999997,2.1202074003233542e-16,1.0,1.0,0.9999999999999993,1.0,1.0,0.9999999999999993,1.4630993256406919e-40,1.993481536573977e-25,2.1474476513099984e-20,0.03813908586121119,0.17000000000000004,0.83
7543.761458917836,0.0,0.9999999999999997,0.9999999999999997,1.7784205648551784e-20,0.9999999999999997,2.6756287676496147e-16,1.0,1.0,0.9999999999999984,1.0,1.0,0.9999999999999984,3.9372517997233933e-39,3.43074113813359e-24,1.6048055860645597e-19,0.03813908586121119,0.17000000000000004,0.83
7538.918186372745,0.0,0.9999999999999994,0.9999999999999994,1.368937804643561e-19,0.9999999999999994,2.9098167155814375e-16,1.0,1.0,0.9999999999999983,1.0,1.0,0.9999999999999983,1.0080665431632415e-37,5.95692460068082e-23,1.1854243905890974e-18,0.03813908586121119,0.17000000000000004,0.83
