井深_m,领浆平均浓度,尾浆平均浓度,水泥平均浓度,前置液隔离液平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,宽边前置液隔离液浓度,中线前置液隔离液浓度,窄边前置液隔离液浓度,环空间隙_m,偏心度指标,居中度
7868.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.03825270935729381,0.54,0.46
7847.26050420168,0.008235102050829257,0.9905517443616123,0.9987868464124414,0.00010041145256892413,0.9987868464124414,0.0011127421349894967,0.9999999999999998,0.9999817078447555,0.987319664106345,0.9999999999999998,0.9999817078447555,0.987319664106345,9.654303204774584e-19,7.296673722119738e-07,0.0011243163909127128,0.03825270935729381,0.5430954471340775,0.45690455286592246
7826.5210084033615,0.022250303919492134,0.974043783672417,0.9962940875919093,0.00032329603863923037,0.9962940875919093,0.003382616369451645,0.999999999999998,0.9999132074909673,0.9630802652244879,0.999999999999998,0.9999132074909673,0.9630802652244879,9.110108517116626e-18,4.029568308797124e-06,0.0034288581857058586,0.03825270935729381,0.546190894268155,0.453809105731845
7805.781512605042,0.04160305756996286,0.9498581726658113,0.9914612302357739,0.0007512116164862161,0.9914612302357739,0.007787558147739872,0.9999999999999897,0.9997039828650327,0.919000668461956,0.9999999999999897,0.9997039828650327,0.919000668461956,6.039392944231642e-17,1.561399995907717e-05,0.007491614436817463,0.03825270935729381,0.5492863414022325,0.45071365859776746
7785.042016806723,0.06402604055600886,0.9185137948179463,0.9825398353739548,0.0014869474143347492,0.9825398353739548,0.01597321721171021,0.9999999999999523,0.9991266837056689,0.8433575281552712,0.9999999999999523,0.9991266837056689,0.8433575281552712,3.4128110261773887e-16,5.1842957948788425e-05,0.013694534425427122,0.03825270935729381,0.55,0.44761821146369
7764.302521008403,0.08553427158496947,0.8816946819658535,0.967228953550823,0.0026042716707004834,0.967228953550823,0.030166774778476495,0.9999999999998016,0.9976819994903657,0.7223388296049941,0.9999999999998016,0.9976819994903657,0.7223388296049941,1.7321920932940028e-15,0.00015468581048627754,0.021733725792313856,0.03825270935729381,0.55,0.44452276432961246
7743.563025210084,0.10096138331971052,0.8437679603466254,0.9447293436663357,0.003931104924237131,0.9447293436663357,0.05133955140942722,0.9999999999992785,0.9948593859770996,0.5519430534715809,0.9999999999992785,0.9948593859770996,0.5519430534715809,7.532537035632792e-15,0.00037579680680190455,0.02944458708640147,0.03825270935729381,0.55,0.44142731719553485
7722.823529411765,0.10832076947037936,0.8115369999208105,0.9198577693911899,0.004861561280291139,0.9198577693911899,0.07528066932851897,0.9999999999977653,0.9910077784969453,0.37202226766588115,0.9999999999977653,0.9910077784969453,0.37202226766588115,2.6707083068814705e-14,0.0006908386464703789,0.03187886701999241,0.03825270935729381,0.55,0.43833187006145746
7702.084033613445,0.11223798297943567,0.7865050764213677,0.8987430594008036,0.0051156324872492385,0.8987430594008036,0.09614130811194718,0.9999999999939998,0.9867224602002559,0.23448247040948578,0.9999999999939998,0.9867224602002559,0.23448247040948578,7.931215976779484e-14,0.0010465163916561558,0.028083620663625818,0.03825270935729381,0.55,0.43523642292737985
7681.344537815126,0.11602820386690149,0.7656994702696435,0.881727674136545,0.004935949815260753,0.881727674136545,0.11333637604819416,0.9999999999855844,0.982123474590424,0.13914728283298344,0.9999999999855844,0.982123474590424,0.13914728283298344,2.063632972582904e-13,0.001430638971681473,0.021374555757670825,0.03825270935729381,0.55,0.43214097579330246
